Datetime,Temperature,Status
2020-08-05 04:25:32.278842,0.7055899999999999, Ready
2020-08-05 04:30:32.278842,0.7366699999999999, Ready
2020-08-05 04:35:32.278842,0.8947299999999999, Ready
2020-08-05 04:40:32.278842,0.83904, Ready
2020-08-05 04:45:32.278842,0.82447, Ready
2020-08-05 04:50:32.278842,0.83455, Ready
2020-08-05 04:55:32.278842,0.8373799999999999, Ready
2020-08-05 05:00:32.278842,0.81979, Ready
2020-08-05 05:05:32.278842,0.76994, Ready
2020-08-05 05:10:32.278842,0.90171, Ready
2020-08-05 05:15:32.278842,0.82491, Ready
2020-08-05 05:20:32.278842,0.8624799999999999, Ready
2020-08-05 05:25:32.278842,0.74992, Ready
2020-08-05 05:30:32.278842,0.81882, Ready
2020-08-05 05:35:32.278842,0.77781, Ready
2020-08-05 05:40:32.278842,0.8457899999999999, Ready
2020-08-05 05:45:32.278842,0.80842, Ready
2020-08-05 05:50:32.278842,0.82289, Ready
2020-08-05 05:55:32.278842,0.7340300000000001, Ready
2020-08-05 06:00:32.278842,0.78733, Ready
2020-08-05 06:05:32.278842,0.8357, Ready
2020-08-05 06:10:32.278842,0.75017, Ready
2020-08-05 06:15:32.278842,0.81106, Ready
2020-08-05 06:20:32.278842,0.78927, Ready
2020-08-05 06:25:32.278842,0.76156, Ready
2020-08-05 06:30:32.278842,0.8012100000000001, Ready
2020-08-05 06:35:32.278842,0.78072, Ready
2020-08-05 06:40:32.278842,0.8053600000000001, Ready
2020-08-05 06:45:32.278842,0.71614, Ready
2020-08-05 06:50:32.278842,0.80085, Ready
2020-08-05 06:55:32.278842,0.81445, Ready
2020-08-05 07:00:32.278842,0.86316, Ready
2020-08-05 07:05:32.278842,0.8804799999999999, Ready
2020-08-05 07:10:32.278842,0.78814, Ready
2020-08-05 07:15:32.278842,0.8913200000000001, Ready
2020-08-05 07:20:32.278842,0.80209, Ready
2020-08-05 07:25:32.278842,0.75875, Ready
2020-08-05 07:30:32.278842,0.8256700000000001, Ready
2020-08-05 07:35:32.278842,0.73252, Ready
2020-08-05 07:40:32.278842,0.82831, Ready
2020-08-05 07:45:32.278842,0.94578, Ready
2020-08-05 07:50:32.278842,0.78593, Ready
2020-08-05 07:55:32.278842,0.75468, Ready
2020-08-05 08:00:32.278842,0.76864, Ready
2020-08-05 08:05:32.278842,0.8071, Ready
2020-08-05 08:10:32.278842,0.7674300000000001, Ready
2020-08-05 08:15:32.278842,0.76525, Ready
2020-08-05 08:20:32.278842,0.73655, Ready
2020-08-05 08:25:32.278842,0.77256, Ready
2020-08-05 08:30:32.278842,0.8426799999999999, Ready
2020-08-05 08:35:32.278842,0.8031, Ready
2020-08-05 08:40:32.278842,0.76262, Ready
2020-08-05 08:45:32.278842,0.9048, Ready
2020-08-05 08:50:32.278842,0.91061, Ready
2020-08-05 08:55:32.278842,0.7784800000000001, Ready
2020-08-05 09:00:32.278842,0.8753299999999999, Ready
2020-08-05 09:05:32.278842,0.8458, Ready
2020-08-05 09:10:32.278842,0.8115600000000001, Ready
2020-08-05 09:15:32.278842,0.70881, Ready
2020-08-05 09:20:32.278842,0.80598, Ready
2020-08-05 09:25:32.278842,0.7954899999999999, Ready
2020-08-05 09:30:32.278842,0.7455, Ready
2020-08-05 09:35:32.278842,0.73344, Ready
2020-08-05 09:40:32.278842,0.82514, Ready
2020-08-05 09:45:32.278842,0.8197, Ready
2020-08-05 09:50:32.278842,0.8036800000000001, Ready
2020-08-05 09:55:32.278842,0.83572, Ready
2020-08-05 10:00:32.278842,0.7750199999999999, Ready
2020-08-05 10:05:32.278842,0.81679, Ready
2020-08-05 10:10:32.278842,0.7649600000000001, Ready
2020-08-05 10:15:32.278842,0.85415, Ready
2020-08-05 10:20:32.278842,0.8578399999999999, Ready
2020-08-05 10:25:32.278842,0.80548, Ready
2020-08-05 10:30:32.278842,0.8492299999999999, Ready
2020-08-05 10:35:32.278842,0.78163, Ready
2020-08-05 10:40:32.278842,0.79074, Ready
2020-08-05 10:45:32.278842,0.80035, Ready
2020-08-05 10:50:32.278842,0.8223600000000001, Ready
2020-08-05 10:55:32.278842,0.8407600000000001, Ready
2020-08-05 11:00:32.278842,0.7726, Ready
2020-08-05 11:05:32.278842,0.8136399999999999, Ready
2020-08-05 11:10:32.278842,0.85234, Ready
2020-08-05 11:15:32.278842,0.80698, Ready
2020-08-05 11:20:32.278842,0.84398, Ready
2020-08-05 11:25:32.278842,0.73047, Ready
2020-08-05 11:30:32.278842,0.80999, Ready
2020-08-05 11:35:32.278842,0.8035899999999999, Ready
2020-08-05 11:40:32.278842,0.7035899999999999, Ready
2020-08-05 11:45:32.278842,0.69677, Ready
2020-08-05 11:50:32.278842,0.7860199999999999, Ready
2020-08-05 11:55:32.278842,0.80783, Ready
2020-08-05 12:00:32.278842,0.87495, Ready
2020-08-05 12:05:32.278842,0.72226, Ready
2020-08-05 12:10:32.278842,0.77127, Ready
2020-08-05 12:15:32.278842,0.81048, Ready
2020-08-05 12:20:32.278842,0.83273, Ready
2020-08-05 12:25:32.278842,0.8172, Ready
2020-08-05 12:30:32.278842,0.8320700000000001, Ready
2020-08-05 12:35:32.278842,0.81686, Ready
2020-08-05 12:40:32.278842,0.6995899999999999, Ready
2020-08-05 12:45:32.278842,0.8356600000000001, Ready
2020-08-05 12:50:32.278842,0.83439, Ready
2020-08-05 12:55:32.278842,0.80388, Ready
2020-08-05 13:00:32.278842,0.8788, Ready
2020-08-05 13:05:32.278842,0.76268, Ready
2020-08-05 13:10:32.278842,0.8548100000000001, Ready
2020-08-05 13:15:32.278842,0.78103, Ready
2020-08-05 13:20:32.278842,0.80876, Ready
2020-08-05 13:25:32.278842,0.77256, Ready
2020-08-05 13:30:32.278842,0.82745, Ready
2020-08-05 13:35:32.278842,0.8055899999999999, Ready
2020-08-05 13:40:32.278842,0.7466, Ready
2020-08-05 13:45:32.278842,0.71292, Ready
2020-08-05 13:50:32.278842,0.8745, Ready
2020-08-05 13:55:32.278842,0.80101, Ready
2020-08-05 14:00:32.278842,0.85329, Ready
2020-08-05 14:05:32.278842,0.80085, Ready
2020-08-05 14:10:32.278842,0.77854, Ready
2020-08-05 14:15:32.278842,0.76878, Ready
2020-08-05 14:20:32.278842,0.79696, Ready
2020-08-05 14:25:32.278842,0.83726, Ready
2020-08-05 14:30:32.278842,0.77656, Ready
2020-08-05 14:35:32.278842,0.7538699999999999, Ready
2020-08-05 14:40:32.278842,0.82294, Ready
2020-08-05 14:45:32.278842,0.73602, Ready
2020-08-05 14:50:32.278842,0.81245, Ready
2020-08-05 14:55:32.278842,0.71373, Ready
2020-08-05 15:00:32.278842,0.76539, Ready
2020-08-05 15:05:32.278842,0.80781, Ready
2020-08-05 15:10:32.278842,0.8313, Ready
2020-08-05 15:15:32.278842,0.77422, Ready
2020-08-05 15:20:32.278842,0.79415, Ready
2020-08-05 15:25:32.278842,0.69396, Ready
2020-08-05 15:30:32.278842,0.72322, Ready
2020-08-05 15:35:32.278842,0.74298, Ready
2020-08-05 15:40:32.278842,0.79611, Ready
2020-08-05 15:45:32.278842,0.7168399999999999, Ready
2020-08-05 15:50:32.278842,0.73131, Ready
2020-08-05 15:55:32.278842,0.83155, Ready
2020-08-05 16:00:32.278842,0.76974, Ready
2020-08-05 16:05:32.278842,0.85475, Ready
2020-08-05 16:10:32.278842,0.74338, Ready
2020-08-05 16:15:32.278842,0.83995, Ready
2020-08-05 16:20:32.278842,0.81207, Ready
2020-08-05 16:25:32.278842,0.81621, Ready
2020-08-05 16:30:32.278842,0.83549, Ready
2020-08-05 16:35:32.278842,0.73351, Ready
2020-08-05 16:40:32.278842,0.70814, Ready
2020-08-05 16:45:32.278842,0.8092600000000001, Ready
2020-08-05 16:50:32.278842,0.7809, Ready
2020-08-05 16:55:32.278842,0.76226, Ready
2020-08-05 17:00:32.278842,0.80577, Ready
2020-08-05 17:05:32.278842,0.8289200000000001, Ready
2020-08-05 17:10:32.278842,0.86393, Ready
2020-08-05 17:15:32.278842,0.7068300000000001, Ready
2020-08-05 17:20:32.278842,0.7819, Ready
2020-08-05 17:25:32.278842,0.77068, Ready
2020-08-05 17:30:32.278842,0.8467399999999999, Ready
2020-08-05 17:35:32.278842,0.8848299999999999, Ready
2020-08-05 17:40:32.278842,0.76218, Ready
2020-08-05 17:45:32.278842,0.78875, Ready
2020-08-05 17:50:32.278842,0.8507600000000001, Ready
2020-08-05 17:55:32.278842,0.73551, Ready
2020-08-05 18:00:32.278842,0.77515, Ready
2020-08-05 18:05:32.278842,0.73465, Ready
2020-08-05 18:10:32.278842,0.7538199999999999, Ready
2020-08-05 18:15:32.278842,0.7898, Ready
2020-08-05 18:20:32.278842,0.80833, Ready
2020-08-05 18:25:32.278842,0.7582899999999999, Ready
2020-08-05 18:30:32.278842,0.7810600000000001, Ready
2020-08-05 18:35:32.278842,0.80618, Ready
2020-08-05 18:40:32.278842,0.9168700000000001, Ready
2020-08-05 18:45:32.278842,0.85941, Ready
2020-08-05 18:50:32.278842,0.76765, Ready
2020-08-05 18:55:32.278842,0.8247899999999999, Ready
2020-08-05 19:00:32.278842,0.8526100000000001, Ready
2020-08-05 19:05:32.278842,2.02398, Regen
2020-08-05 19:10:32.278842,1.9714099999999999, Regen
2020-08-05 19:15:32.278842,1.98584, Regen
2020-08-05 19:20:32.278842,1.96298, Regen
2020-08-05 19:25:32.278842,2.0386, Regen
2020-08-05 19:30:32.278842,2.04345, Regen
2020-08-05 19:35:32.278842,2.0465, Regen
2020-08-05 19:40:32.278842,2.14089, Regen
2020-08-05 19:45:32.278842,1.98845, Regen
2020-08-05 19:50:32.278842,2.0087900000000003, Regen
2020-08-05 19:55:32.278842,2.04929, Regen
2020-08-05 20:00:32.278842,1.9505299999999999, Regen
2020-08-05 20:05:32.278842,2.04331, Regen
2020-08-05 20:10:32.278842,1.9762099999999998, Regen
2020-08-05 20:15:32.278842,2.0644400000000003, Regen
2020-08-05 20:20:32.278842,1.97174, Regen
2020-08-05 20:25:32.278842,2.06481, Regen
2020-08-05 20:30:32.278842,1.9462599999999999, Regen
2020-08-05 20:35:32.278842,2.0420700000000003, Regen
2020-08-05 20:40:32.278842,1.95317, Regen
2020-08-05 20:45:32.278842,2.00313, Regen
2020-08-05 20:50:32.278842,1.96565, Regen
2020-08-05 20:55:32.278842,1.9922400000000002, Regen
2020-08-05 21:00:32.278842,1.9807299999999999, Regen
2020-08-05 21:05:32.278842,1.93694, Regen
2020-08-05 21:10:32.278842,2.0543299999999998, Regen
2020-08-05 21:15:32.278842,1.98537, Regen
2020-08-05 21:20:32.278842,2.0285599999999997, Regen
2020-08-05 21:25:32.278842,1.91985, Regen
2020-08-05 21:30:32.278842,2.00224, Regen
2020-08-05 21:35:32.278842,1.94938, Regen
2020-08-05 21:40:32.278842,1.91893, Regen
2020-08-05 21:45:32.278842,2.01214, Regen
2020-08-05 21:50:32.278842,2.01142, Regen
2020-08-05 21:55:32.278842,1.98177, Regen
2020-08-05 22:00:32.278842,2.00983, Regen
2020-08-05 22:05:32.278842,1.93304, Regen
2020-08-05 22:10:32.278842,1.95495, Regen
2020-08-05 22:15:32.278842,2.04484, Regen
2020-08-05 22:20:32.278842,1.9336900000000001, Regen
2020-08-05 22:25:32.278842,1.9947400000000002, Regen
2020-08-05 22:30:32.278842,2.04473, Regen
2020-08-05 22:35:32.278842,1.99912, Regen
2020-08-05 22:40:32.278842,2.0178700000000003, Regen
2020-08-05 22:45:32.278842,2.03943, Regen
2020-08-05 22:50:32.278842,2.03208, Regen
2020-08-05 22:55:32.278842,1.99365, Regen
2020-08-05 23:00:32.278842,2.06356, Regen
2020-08-05 23:05:32.278842,2.00902, Regen
2020-08-05 23:10:32.278842,1.96305, Regen
2020-08-05 23:15:32.278842,1.92144, Regen
2020-08-05 23:20:32.278842,2.02732, Regen
2020-08-05 23:25:32.278842,1.93471, Regen
2020-08-05 23:30:32.278842,1.96633, Regen
2020-08-05 23:35:32.278842,2.00027, Regen
2020-08-05 23:40:32.278842,1.96376, Regen
2020-08-05 23:45:32.278842,2.0518, Regen
2020-08-05 23:50:32.278842,1.94433, Regen
2020-08-05 23:55:32.278842,1.99673, Regen
2020-08-06 00:00:32.278842,1.99918, Regen
2020-08-06 00:05:32.278842,1.9476900000000001, Regen
2020-08-06 00:10:32.278842,2.12229, Regen
2020-08-06 00:15:32.278842,2.05273, Regen
2020-08-06 00:20:32.278842,2.0102900000000004, Regen
2020-08-06 00:25:32.278842,1.99952, Regen
2020-08-06 00:30:32.278842,1.99242, Regen
2020-08-06 00:35:32.278842,1.92599, Regen
2020-08-06 00:40:32.278842,1.9828, Regen
2020-08-06 00:45:32.278842,2.03538, Regen
2020-08-06 00:50:32.278842,1.8978700000000002, Regen
2020-08-06 00:55:32.278842,1.9521400000000002, Regen
2020-08-06 01:00:32.278842,2.06114, Regen
2020-08-06 01:05:32.278842,2.01667, Regen
2020-08-06 01:10:32.278842,2.09413, Regen
2020-08-06 01:15:32.278842,1.9588900000000002, Regen
2020-08-06 01:20:32.278842,1.92641, Regen
2020-08-06 01:25:32.278842,1.97635, Regen
2020-08-06 01:30:32.278842,2.01605, Regen
2020-08-06 01:35:32.278842,2.07179, Regen
2020-08-06 01:40:32.278842,2.01113, Regen
2020-08-06 01:45:32.278842,1.94055, Regen
2020-08-06 01:50:32.278842,2.0642, Regen
2020-08-06 01:55:32.278842,2.05246, Regen
2020-08-06 02:00:32.278842,1.9939799999999999, Regen
2020-08-06 02:05:32.278842,2.0124, Regen
2020-08-06 02:10:32.278842,2.01572, Regen
2020-08-06 02:15:32.278842,2.03382, Regen
2020-08-06 02:20:32.278842,2.11577, Regen
2020-08-06 02:25:32.278842,1.9281700000000002, Regen
2020-08-06 02:30:32.278842,1.9883, Regen
2020-08-06 02:35:32.278842,1.98627, Regen
2020-08-06 02:40:32.278842,1.99718, Regen
2020-08-06 02:45:32.278842,1.95406, Regen
2020-08-06 02:50:32.278842,1.9504599999999999, Regen
2020-08-06 02:55:32.278842,2.0209200000000003, Regen
2020-08-06 03:00:32.278842,2.04386, Regen
2020-08-06 03:05:32.278842,2.0191, Regen
2020-08-06 03:10:32.278842,1.9703099999999998, Regen
2020-08-06 03:15:32.278842,1.94468, Regen
2020-08-06 03:20:32.278842,2.08087, Regen
2020-08-06 03:25:32.278842,0.83944, Ready
2020-08-06 03:30:32.278842,0.79393, Ready
2020-08-06 03:35:32.278842,0.74484, Ready
2020-08-06 03:40:32.278842,0.81706, Ready
2020-08-06 03:45:32.278842,0.8035399999999999, Ready
2020-08-06 03:50:32.278842,0.79424, Ready
2020-08-06 03:55:32.278842,0.7539600000000001, Ready
2020-08-06 04:00:32.278842,0.74479, Ready
2020-08-06 04:05:32.278842,0.86959, Ready
2020-08-06 04:10:32.278842,0.75707, Ready
2020-08-06 04:15:32.278842,0.72242, Ready
2020-08-06 04:20:32.278842,0.78147, Ready
2020-08-06 04:25:32.278842,0.7956300000000001, Ready
2020-08-06 04:30:32.278842,0.7519, Ready
2020-08-06 04:35:32.278842,0.83414, Ready
2020-08-06 04:40:32.278842,0.66374, Ready
2020-08-06 04:45:32.278842,0.78909, Ready
2020-08-06 04:50:32.278842,0.78446, Ready
2020-08-06 04:55:32.278842,0.79014, Ready
2020-08-06 05:00:32.278842,0.8036300000000001, Ready
2020-08-06 05:05:32.278842,0.8092699999999999, Ready
2020-08-06 05:10:32.278842,0.88434, Ready
2020-08-06 05:15:32.278842,0.8368200000000001, Ready
2020-08-06 05:20:32.278842,0.75697, Ready
2020-08-06 05:25:32.278842,0.80523, Ready
2020-08-06 05:30:32.278842,0.87374, Ready
2020-08-06 05:35:32.278842,0.85856, Ready
2020-08-06 05:40:32.278842,0.84252, Ready
2020-08-06 05:45:32.278842,0.82319, Ready
2020-08-06 05:50:32.278842,0.7813100000000001, Ready
2020-08-06 05:55:32.278842,0.79748, Ready
2020-08-06 06:00:32.278842,0.86265, Ready
2020-08-06 06:05:32.278842,0.7420399999999999, Ready
2020-08-06 06:10:32.278842,0.83568, Ready
2020-08-06 06:15:32.278842,0.82381, Ready
2020-08-06 06:20:32.278842,0.7771899999999999, Ready
2020-08-06 06:25:32.278842,0.82826, Ready
2020-08-06 06:30:32.278842,0.8633299999999999, Ready
2020-08-06 06:35:32.278842,0.81882, Ready
2020-08-06 06:40:32.278842,0.68437, Ready
2020-08-06 06:45:32.278842,0.8307700000000001, Ready
2020-08-06 06:50:32.278842,0.7398899999999999, Ready
2020-08-06 06:55:32.278842,0.8247700000000001, Ready
2020-08-06 07:00:32.278842,0.8622299999999999, Ready
2020-08-06 07:05:32.278842,0.78183, Ready
2020-08-06 07:10:32.278842,0.80296, Ready
2020-08-06 07:15:32.278842,0.85409, Ready
2020-08-06 07:20:32.278842,0.81272, Ready
2020-08-06 07:25:32.278842,0.8875200000000001, Ready
2020-08-06 07:30:32.278842,0.7809, Ready
2020-08-06 07:35:32.278842,0.75302, Ready
2020-08-06 07:40:32.278842,0.7883600000000001, Ready
2020-08-06 07:45:32.278842,0.82973, Ready
2020-08-06 07:50:32.278842,0.8610399999999999, Ready
2020-08-06 07:55:32.278842,0.81853, Ready
2020-08-06 08:00:32.278842,0.81704, Ready
2020-08-06 08:05:32.278842,0.79285, Ready
2020-08-06 08:10:32.278842,0.88656, Ready
2020-08-06 08:15:32.278842,0.74048, Ready
2020-08-06 08:20:32.278842,0.79842, Ready
2020-08-06 08:25:32.278842,0.75974, Ready
2020-08-06 08:30:32.278842,0.77183, Ready
2020-08-06 08:35:32.278842,0.78167, Ready
2020-08-06 08:40:32.278842,0.75858, Ready
2020-08-06 08:45:32.278842,0.82375, Ready
2020-08-06 08:50:32.278842,0.77987, Ready
2020-08-06 08:55:32.278842,0.73522, Ready
2020-08-06 09:00:32.278842,0.84195, Ready
2020-08-06 09:05:32.278842,0.80779, Ready
2020-08-06 09:10:32.278842,0.8518399999999999, Ready
2020-08-06 09:15:32.278842,0.78704, Ready
2020-08-06 09:20:32.278842,0.7842100000000001, Ready
2020-08-06 09:25:32.278842,0.80218, Ready
2020-08-06 09:30:32.278842,0.7207399999999999, Ready
2020-08-06 09:35:32.278842,0.7923, Ready
2020-08-06 09:40:32.278842,0.8328, Ready
2020-08-06 09:45:32.278842,0.7395, Ready
2020-08-06 09:50:32.278842,0.80624, Ready
2020-08-06 09:55:32.278842,0.7890699999999999, Ready
2020-08-06 10:00:32.278842,0.8024899999999999, Ready
2020-08-06 10:05:32.278842,0.78675, Ready
2020-08-06 10:10:32.278842,0.7809699999999999, Ready
2020-08-06 10:15:32.278842,0.83741, Ready
2020-08-06 10:20:32.278842,0.8285399999999999, Ready
2020-08-06 10:25:32.278842,0.8342799999999999, Ready
2020-08-06 10:30:32.278842,0.81085, Ready
2020-08-06 10:35:32.278842,0.6955600000000001, Ready
2020-08-06 10:40:32.278842,0.78889, Ready
2020-08-06 10:45:32.278842,0.66246, Ready
2020-08-06 10:50:32.278842,0.8494299999999999, Ready
2020-08-06 10:55:32.278842,0.8456899999999999, Ready
2020-08-06 11:00:32.278842,0.86464, Ready
2020-08-06 11:05:32.278842,0.8066, Ready
2020-08-06 11:10:32.278842,0.92425, Ready
2020-08-06 11:15:32.278842,0.72468, Ready
2020-08-06 11:20:32.278842,0.77525, Ready
2020-08-06 11:25:32.278842,0.74545, Ready
2020-08-06 11:30:32.278842,0.84929, Ready
2020-08-06 11:35:32.278842,0.9560299999999999, Ready
2020-08-06 11:40:32.278842,0.8437, Ready
2020-08-06 11:45:32.278842,0.77193, Ready
2020-08-06 11:50:32.278842,0.85241, Ready
2020-08-06 11:55:32.278842,0.8632799999999999, Ready
2020-08-06 12:00:32.278842,0.8259799999999999, Ready
2020-08-06 12:05:32.278842,0.80494, Ready
2020-08-06 12:10:32.278842,0.82804, Ready
2020-08-06 12:15:32.278842,0.74524, Ready
2020-08-06 12:20:32.278842,0.76215, Ready
2020-08-06 12:25:32.278842,0.89786, Ready
2020-08-06 12:30:32.278842,0.84246, Ready
2020-08-06 12:35:32.278842,0.8547399999999999, Ready
2020-08-06 12:40:32.278842,0.7567, Ready
2020-08-06 12:45:32.278842,0.84798, Ready
2020-08-06 12:50:32.278842,0.7844800000000001, Ready
2020-08-06 12:55:32.278842,0.8279, Ready
2020-08-06 13:00:32.278842,0.87425, Ready
2020-08-06 13:05:32.278842,0.7962100000000001, Ready
2020-08-06 13:10:32.278842,0.81153, Ready
2020-08-06 13:15:32.278842,0.81352, Ready
2020-08-06 13:20:32.278842,0.80945, Ready
2020-08-06 13:25:32.278842,0.8358399999999999, Ready
2020-08-06 13:30:32.278842,0.79857, Ready
2020-08-06 13:35:32.278842,0.74444, Ready
2020-08-06 13:40:32.278842,0.80813, Ready
2020-08-06 13:45:32.278842,0.8062, Ready
2020-08-06 13:50:32.278842,0.77594, Ready
2020-08-06 13:55:32.278842,0.77922, Ready
2020-08-06 14:00:32.278842,0.8426600000000001, Ready
2020-08-06 14:05:32.278842,0.7421800000000001, Ready
2020-08-06 14:10:32.278842,0.72243, Ready
2020-08-06 14:15:32.278842,0.71618, Ready
2020-08-06 14:20:32.278842,0.73623, Ready
2020-08-06 14:25:32.278842,0.80391, Ready
2020-08-06 14:30:32.278842,0.82739, Ready
2020-08-06 14:35:32.278842,0.75303, Ready
2020-08-06 14:40:32.278842,0.8083600000000001, Ready
